word	POS	label	negative	neutral	positive
^-johnny	proper.nouns	neutral	0	0.998	0.002
^-johns	proper.nouns	neutral	0.001	0.998	0.001
^-johnson	proper.nouns	neutral	0	0.998	0.002
^-jon	proper.nouns	neutral	0.002	0.998	0
^-jonas	proper.nouns	neutral	0	0.998	0.002
^-jonathan	proper.nouns	neutral	0	0.998	0.002
^-jones	proper.nouns	neutral	0	0.998	0.002
^-jordan	proper.nouns	neutral	0	0.998	0.002
^-jose	proper.nouns	neutral	0.002	0.998	0
^-joseph	proper.nouns	neutral	0	0.998	0.002
^-josh	proper.nouns	neutral	0	0.998	0.002
^-jr	proper.nouns	neutral	0	0.998	0.002
^-jr.	proper.nouns	neutral	0	0.998	0.002
^-jt	proper.nouns	neutral	0	0.998	0.002
^-julia	proper.nouns	neutral	0	0.998	0.002
^-julian	proper.nouns	neutral	0	0.998	0.002
^-julie	proper.nouns	neutral	0	0.998	0.002
^-juliet	proper.nouns	neutral	0.002	0.998	0
^-july	proper.nouns	neutral	0	0.998	0.002
^-jun	proper.nouns	neutral	0	0.998	0.002
^-june	proper.nouns	neutral	0	0.998	0.002
^-justin	proper.nouns	neutral	0	0.998	0.002
^-k	proper.nouns	neutral	0	0.998	0.002
^-ka	proper.nouns	neutral	0	0.998	0.002
^-kansas	proper.nouns	neutral	0.002	0.998	0
^-kanye	proper.nouns	neutral	0	0.998	0.002
^-karaoke	proper.nouns	neutral	0	0.998	0.002
^-kardashians	proper.nouns	neutral	0	0.998	0.002
^-karen	proper.nouns	neutral	0	0.998	0.002
^-kart	proper.nouns	neutral	0.002	0.998	0
^-kat	proper.nouns	neutral	0	0.998	0.002
^-kate	proper.nouns	neutral	0.002	0.998	0
^-kathy	proper.nouns	neutral	0	0.998	0.002
^-katie	proper.nouns	neutral	0	0.998	0.002
^-katy	proper.nouns	neutral	0	0.998	0.002
^-kay	proper.nouns	neutral	0	0.998	0.002
^-kayla	proper.nouns	neutral	0.002	0.998	0
^-kc	proper.nouns	neutral	0.002	0.998	0
^-keith	proper.nouns	neutral	0	0.998	0.002
^-kelly	proper.nouns	neutral	0	0.998	0.002
^-kenny	proper.nouns	neutral	0	0.998	0.002
^-kentucky	proper.nouns	neutral	0.002	0.998	0
^-keri	proper.nouns	neutral	0	0.998	0.002
^-kev	proper.nouns	neutral	0	0.998	0.002
^-kevin	proper.nouns	neutral	0	0.998	0.002
^-kfc	proper.nouns	neutral	0.002	0.998	0
^-kim	proper.nouns	neutral	0	0.998	0.002
^-kl	proper.nouns	neutral	0	0.998	0.002
^-ko	proper.nouns	neutral	0.002	0.998	0
^-kobe	proper.nouns	neutral	0	0.998	0.002
^-kong	proper.nouns	neutral	0.002	0.998	0
^-korea	proper.nouns	neutral	0.002	0.998	0
^-korean	proper.nouns	neutral	0	0.998	0.002
^-kristen	proper.nouns	neutral	0.002	0.998	0
^-kristin	proper.nouns	neutral	0.002	0.998	0
^-kung	proper.nouns	neutral	0	0.998	0.002
^-ky	proper.nouns	neutral	0	0.998	0.002
^-kyle	proper.nouns	neutral	0	0.998	0.002
^-l.a	proper.nouns	neutral	0.002	0.998	0
^-l.a.	proper.nouns	neutral	0.002	0.998	0
^-la	proper.nouns	neutral	0	0.998	0.002
^-laker	proper.nouns	neutral	0.002	0.998	0
^-lakers	proper.nouns	neutral	0	0.998	0.002
^-lala	proper.nouns	neutral	0	0.998	0.002
^-lambert	proper.nouns	neutral	0	0.998	0.002
^-lang	proper.nouns	neutral	0	0.998	0.002
^-larry	proper.nouns	neutral	0	0.998	0.002
^-las	proper.nouns	neutral	0	0.998	0.002
^-laura	proper.nouns	neutral	0	0.998	0.002
^-lauren	proper.nouns	neutral	0.002	0.998	0
^-laurie	proper.nouns	neutral	0	0.998	0.002
^-lautner	proper.nouns	positive	0	0.401	0.599
^-le	proper.nouns	neutral	0	0.998	0.002
^-leah	proper.nouns	neutral	0	0.998	0.002
^-lebron	proper.nouns	negative	0.999	0.001	0
^-leeds	proper.nouns	neutral	0.002	0.998	0
^-leno	proper.nouns	negative	0.999	0.001	0
^-leo	proper.nouns	neutral	0	0.998	0.002
^-les	proper.nouns	neutral	0	0.998	0.002
^-lewis	proper.nouns	neutral	0	0.998	0.002
^-lg	proper.nouns	neutral	0.002	0.998	0
^-liam	proper.nouns	neutral	0	0.998	0.002
^-lincoln	proper.nouns	neutral	0	0.998	0.002
^-linda	proper.nouns	neutral	0	0.998	0.002
^-lindsay	proper.nouns	neutral	0.002	0.998	0
^-linux	proper.nouns	neutral	0.002	0.998	0
^-lisa	proper.nouns	neutral	0	0.998	0.002
^-liverpool	proper.nouns	neutral	0.002	0.998	0
^-liz	proper.nouns	neutral	0	0.998	0.002
^-lj	proper.nouns	neutral	0.002	0.998	0
^-logan	proper.nouns	neutral	0	0.998	0.002
^-lola	proper.nouns	neutral	0	0.998	0.002
^-london	proper.nouns	neutral	0.001	0.998	0.001
^-lord	proper.nouns	neutral	0.002	0.998	0
^-lori	proper.nouns	neutral	0	0.998	0.002
^-los	proper.nouns	neutral	0	0.998	0.002
^-lou	proper.nouns	neutral	0	0.998	0.002
^-louis	proper.nouns	neutral	0	0.998	0.002
^-louise	proper.nouns	neutral	0.001	0.998	0.001
^-lovato	proper.nouns	positive	0	0.002	0.998
^-lucas	proper.nouns	neutral	0.001	0.998	0.001
^-lucy	proper.nouns	neutral	0	0.998	0.002
^-luke	proper.nouns	neutral	0	0.998	0.002
^-lvatt	proper.nouns	neutral	0	0.998	0.002
^-m	proper.nouns	neutral	0	0.998	0.002
^-mac	proper.nouns	neutral	0.002	0.998	0
^-macbook	proper.nouns	neutral	0.002	0.998	0
^-maddie	proper.nouns	neutral	0	0.998	0.002
^-madison	proper.nouns	neutral	0	0.998	0.002
^-madrid	proper.nouns	neutral	0	0.998	0.002
^-maggie	proper.nouns	neutral	0	0.998	0.002
^-magic	proper.nouns	neutral	0.002	0.998	0
^-maine	proper.nouns	neutral	0	0.998	0.002
^-malaysia	proper.nouns	neutral	0.002	0.998	0
^-manchester	proper.nouns	neutral	0.001	0.998	0.001
^-mandy	proper.nouns	neutral	0	0.998	0.002
^-manhattan	proper.nouns	neutral	0.002	0.998	0
^-manila	proper.nouns	neutral	0	0.998	0.002
^-marc	proper.nouns	neutral	0.002	0.998	0
^-marcus	proper.nouns	neutral	0	0.998	0.002
^-margaret	proper.nouns	negative	0.999	0.001	0
^-maria	proper.nouns	neutral	0	0.998	0.002
^-mariah	proper.nouns	neutral	0	0.998	0.002
^-marie	proper.nouns	positive	0	0.001	0.999
^-marina	proper.nouns	neutral	0	0.998	0.002
^-mario	proper.nouns	neutral	0	0.998	0.002
^-marley	proper.nouns	negative	0.999	0.001	0
^-mars	proper.nouns	neutral	0	0.998	0.002
^-martin	proper.nouns	neutral	0	0.998	0.002
^-marvin	proper.nouns	neutral	0.002	0.998	0
^-mary	proper.nouns	neutral	0	0.998	0.002
^-maryland	proper.nouns	neutral	0.002	0.998	0
^-maths	proper.nouns	negative	0.999	0.001	0
^-matt	proper.nouns	neutral	0	0.998	0.002
^-matthew	proper.nouns	neutral	0	0.998	0.002
^-matthews	proper.nouns	neutral	0	0.593	0.407
^-maui	proper.nouns	neutral	0.002	0.998	0
^-max	proper.nouns	neutral	0.002	0.998	0
^-may	proper.nouns	neutral	0.002	0.998	0
^-mayer	proper.nouns	positive	0	0.011	0.989
^-mc	proper.nouns	neutral	0	0.998	0.002
^-mcdonalds	proper.nouns	neutral	0	0.998	0.002
^-mcfly	proper.nouns	neutral	0	0.998	0.002
^-mcmahon	proper.nouns	neutral	0.002	0.998	0
^-md	proper.nouns	neutral	0.002	0.998	0
^-meg	proper.nouns	neutral	0	0.998	0.002
^-megan	proper.nouns	neutral	0	0.998	0.002
^-mel	proper.nouns	neutral	0.001	0.998	0.001
^-melb	proper.nouns	neutral	0.002	0.998	0
^-melbourne	proper.nouns	neutral	0.002	0.998	0
^-melissa	proper.nouns	neutral	0	0.998	0.002
^-memphis	proper.nouns	neutral	0.002	0.998	0
^-metallica	proper.nouns	neutral	0.002	0.998	0
^-mexican	proper.nouns	neutral	0.002	0.998	0
^-mexico	proper.nouns	neutral	0.002	0.998	0
^-miami	proper.nouns	neutral	0.002	0.998	0
^-michael	proper.nouns	neutral	0	0.998	0.002
^-michelle	proper.nouns	neutral	0	0.998	0.002
^-michigan	proper.nouns	neutral	0.002	0.998	0
^-mickey	proper.nouns	neutral	0.002	0.998	0
^-microsoft	proper.nouns	neutral	0	0.998	0.002
^-mikey	proper.nouns	neutral	0.002	0.998	0
^-milan	proper.nouns	neutral	0	0.998	0.002
^-miley	proper.nouns	neutral	0	0.998	0.002
^-milwaukee	proper.nouns	neutral	0.002	0.998	0
^-mimi	proper.nouns	neutral	0	0.998	0.002
^-minnesota	proper.nouns	neutral	0.002	0.998	0
^-miranda	proper.nouns	neutral	0.002	0.998	0
^-misha	proper.nouns	neutral	0.002	0.998	0
^-missouri	proper.nouns	neutral	0.471	0.529	0
^-mitch	proper.nouns	neutral	0	0.998	0.002
^-mitchel	proper.nouns	neutral	0	0.998	0.002
^-mitchell	proper.nouns	neutral	0	0.998	0.002
^-mj	proper.nouns	neutral	0	0.998	0.002
^-mn	proper.nouns	neutral	0.002	0.998	0
^-moi	proper.nouns	neutral	0	0.998	0.002
^-molly	proper.nouns	neutral	0.002	0.998	0
^-mon	proper.nouns	neutral	0	0.998	0.002
^-monday	proper.nouns	neutral	0.002	0.998	0
^-mondays	proper.nouns	neutral	0.002	0.998	0
^-monica	proper.nouns	neutral	0	0.998	0.002
^-montana	proper.nouns	neutral	0	0.998	0.002
^-montreal	proper.nouns	neutral	0.002	0.998	0
^-moore	proper.nouns	neutral	0	0.998	0.002
^-morgan	proper.nouns	neutral	0	0.998	0.002
^-mother's	proper.nouns	neutral	0.002	0.998	0
^-mr	proper.nouns	neutral	0	0.998	0.002
^-mr.	proper.nouns	neutral	0	0.998	0.002
^-mraz	proper.nouns	neutral	0	0.998	0.002
^-mrs	proper.nouns	neutral	0	0.998	0.002
^-mrs.	proper.nouns	neutral	0	0.998	0.002
^-ms	proper.nouns	neutral	0	0.998	0.002
^-ms.	proper.nouns	neutral	0	0.998	0.002
^-msn	proper.nouns	neutral	0.002	0.998	0
^-mtv	proper.nouns	neutral	0	0.998	0.002
^-mumbai	proper.nouns	neutral	0.002	0.998	0
^-munich	proper.nouns	neutral	0	0.998	0.002
^-murray	proper.nouns	neutral	0.002	0.998	0
^-musso	proper.nouns	positive	0	0.001	0.999
^-myspace	proper.nouns	neutral	0	0.998	0.002
^-na	proper.nouns	neutral	0.002	0.998	0
^-nadal	proper.nouns	neutral	0.002	0.998	0
^-nancy	proper.nouns	neutral	0.002	0.998	0
^-nashville	proper.nouns	neutral	0	0.998	0.002
^-nat	proper.nouns	neutral	0.002	0.998	0
^-natalie	proper.nouns	neutral	0	0.998	0.002
^-nate	proper.nouns	neutral	0	0.998	0.002
^-nathan	proper.nouns	neutral	0.002	0.998	0
^-nba	proper.nouns	neutral	0.002	0.998	0
^-nbc	proper.nouns	neutral	0.002	0.998	0
^-nc	proper.nouns	neutral	0.002	0.998	0
^-ncis	proper.nouns	neutral	0	0.998	0.002
^-neil	proper.nouns	neutral	0	0.998	0.002
^-nemo	proper.nouns	neutral	0	0.998	0.002
^-netflix	proper.nouns	neutral	0.002	0.998	0
^-netherlands	proper.nouns	neutral	0	0.998	0.002
^-newcastle	proper.nouns	neutral	0.002	0.998	0
^-newport	proper.nouns	neutral	0.002	0.998	0
^-nicholas	proper.nouns	neutral	0.002	0.998	0
^-nicky	proper.nouns	neutral	0.002	0.998	0
^-nicole	proper.nouns	neutral	0	0.998	0.002
^-nike	proper.nouns	neutral	0.002	0.998	0
^-nikki	proper.nouns	neutral	0	0.998	0.002
^-nikon	proper.nouns	neutral	0	0.998	0.002
^-niley	proper.nouns	neutral	0.002	0.998	0
^-nin	proper.nouns	neutral	0.002	0.998	0
^-nina	proper.nouns	neutral	0	0.998	0.002
^-nintendo	proper.nouns	neutral	0.002	0.998	0
^-nj	proper.nouns	neutral	0.002	0.998	0
^-nkotb	proper.nouns	neutral	0.002	0.998	0
^-nm	proper.nouns	neutral	0	0.998	0.002
^-noah	proper.nouns	neutral	0	0.998	0.002
^-nokia	proper.nouns	neutral	0	0.998	0.002
^-north	proper.nouns	neutral	0.002	0.998	0
^-norway	proper.nouns	neutral	0	0.998	0.002
^-nov	proper.nouns	neutral	0.002	0.998	0
^-nova	proper.nouns	neutral	0.002	0.998	0
^-november	proper.nouns	neutral	0.002	0.998	0
^-nsw	proper.nouns	neutral	0.002	0.998	0
^-ny	proper.nouns	neutral	0.002	0.998	0
^-nyc	proper.nouns	neutral	0.002	0.998	0
^-nz	proper.nouns	neutral	0	0.998	0.002
^-o2	proper.nouns	neutral	0.002	0.998	0
^-obama	proper.nouns	neutral	0	0.998	0.002
^-oct	proper.nouns	neutral	0	0.998	0.002
^-october	proper.nouns	neutral	0.002	0.998	0
^-ohio	proper.nouns	neutral	0.002	0.998	0
^-oj	proper.nouns	neutral	0.002	0.998	0
^-oklahoma	proper.nouns	negative	0.999	0.001	0
^-oliver	proper.nouns	neutral	0.002	0.998	0
^-olivia	proper.nouns	neutral	0	0.998	0.002
^-ontario	proper.nouns	neutral	0.001	0.998	0.001
^-oprah	proper.nouns	neutral	0	0.998	0.002
^-oregon	proper.nouns	neutral	0.002	0.998	0
^-orlando	proper.nouns	neutral	0.002	0.998	0
^-orleans	proper.nouns	neutral	0.002	0.998	0
^-oslo	proper.nouns	neutral	0	0.998	0.002
^-ottawa	proper.nouns	neutral	0.002	0.998	0
^-oxford	proper.nouns	neutral	0.002	0.998	0
^-p	proper.nouns	neutral	0	0.998	0.002
^-pa	proper.nouns	neutral	0.002	0.998	0
^-paige	proper.nouns	neutral	0.002	0.998	0
^-pam	proper.nouns	neutral	0	0.998	0.002
^-pan	proper.nouns	positive	0	0.001	0.999
^-panda	proper.nouns	neutral	0	0.998	0.002
^-pandora	proper.nouns	neutral	0.002	0.998	0
^-panera	proper.nouns	neutral	0.001	0.998	0.001
^-papa	proper.nouns	neutral	0	0.998	0.002
^-paramore	proper.nouns	neutral	0	0.998	0.002
^-paris	proper.nouns	neutral	0	0.998	0.002
^-patrick	proper.nouns	neutral	0	0.998	0.002
^-pattinson	proper.nouns	neutral	0.002	0.998	0
^-paul	proper.nouns	neutral	0	0.998	0.002
^-paula	proper.nouns	neutral	0	0.998	0.002
^-paulo	proper.nouns	neutral	0	0.998	0.002
^-paypal	proper.nouns	neutral	0.002	0.998	0
^-pc	proper.nouns	neutral	0.002	0.998	0
^-pcd	proper.nouns	neutral	0.002	0.998	0
^-penguins	proper.nouns	neutral	0.002	0.998	0
^-perez	proper.nouns	neutral	0.002	0.998	0
^-perry	proper.nouns	neutral	0	0.998	0.002
^-perth	proper.nouns	neutral	0.002	0.998	0
^-peru	proper.nouns	neutral	0	0.998	0.002
^-pete	proper.nouns	neutral	0	0.998	0.002
^-peter	proper.nouns	neutral	0	0.998	0.002
^-phil	proper.nouns	neutral	0	0.998	0.002
^-philly	proper.nouns	neutral	0.002	0.998	0
^-php	proper.nouns	neutral	0.002	0.998	0
^-pilates	proper.nouns	neutral	0	0.998	0.002
^-pittsburgh	proper.nouns	neutral	0.002	0.998	0
^-pj	proper.nouns	neutral	0	0.998	0.002
^-plurk	proper.nouns	neutral	0	0.998	0.002
^-pokemon	proper.nouns	neutral	0	0.998	0.002
^-poland	proper.nouns	neutral	0	0.998	0.002
^-portland	proper.nouns	neutral	0.002	0.998	0
^-portugal	proper.nouns	neutral	0	0.998	0.002
^-ps3	proper.nouns	neutral	0.002	0.998	0
^-psp	proper.nouns	neutral	0.002	0.998	0
^-puerto	proper.nouns	neutral	0.002	0.998	0
^-qld	proper.nouns	neutral	0.002	0.998	0
^-que	proper.nouns	neutral	0	0.998	0.002
^-queens	proper.nouns	neutral	0	0.998	0.002
^-rach	proper.nouns	neutral	0.002	0.998	0
^-rachel	proper.nouns	neutral	0	0.998	0.002
^-rafa	proper.nouns	negative	0.999	0.001	0
^-rebecca	proper.nouns	neutral	0.001	0.998	0.001
^-richard	proper.nouns	neutral	0	0.998	0.002
^-richmond	proper.nouns	neutral	0.002	0.998	0
^-ricky	proper.nouns	neutral	0.002	0.998	0
^-rico	proper.nouns	neutral	0.002	0.998	0
^-rio	proper.nouns	neutral	0.002	0.998	0
^-robert	proper.nouns	neutral	0	0.998	0.002
^-robin	proper.nouns	neutral	0	0.998	0.002
^-rockband	proper.nouns	neutral	0	0.998	0.002
^-roger	proper.nouns	neutral	0.002	0.998	0
^-rogers	proper.nouns	neutral	0.002	0.998	0
^-roland	proper.nouns	neutral	0.002	0.998	0
^-rome	proper.nouns	neutral	0	0.998	0.002
^-romeo	proper.nouns	neutral	0.002	0.998	0
^-ron	proper.nouns	neutral	0	0.998	0.002
^-rosie	proper.nouns	neutral	0	0.998	0.002
^-ross	proper.nouns	neutral	0.002	0.998	0
^-rove	proper.nouns	neutral	0	0.998	0.002
^-russell	proper.nouns	neutral	0	0.998	0.002
^-russia	proper.nouns	neutral	0.001	0.998	0.001
^-ryan	proper.nouns	neutral	0	0.998	0.002
^-sa	proper.nouns	neutral	0	0.998	0.002
^-sacramento	proper.nouns	neutral	0	0.998	0.002
^-safari	proper.nouns	neutral	0.002	0.998	0
^-sally	proper.nouns	neutral	0	0.998	0.002
^-sam	proper.nouns	neutral	0	0.998	0.002
^-samantha	proper.nouns	neutral	0.002	0.998	0
^-samberg	proper.nouns	neutral	0	0.998	0.002
^-sammy	proper.nouns	neutral	0.002	0.998	0
^-samsung	proper.nouns	neutral	0.002	0.998	0
^-san	proper.nouns	neutral	0.002	0.998	0
^-santa	proper.nouns	neutral	0	0.998	0.002
^-sao	proper.nouns	negative	0.999	0.001	0
^-sara	proper.nouns	neutral	0	0.998	0.002
^-sarah	proper.nouns	neutral	0	0.998	0.002
^-sasha	proper.nouns	neutral	0.002	0.998	0
^-sat	proper.nouns	neutral	0.002	0.998	0
^-saturday	proper.nouns	neutral	0.002	0.998	0
^-saturdays	proper.nouns	neutral	0.002	0.998	0
^-savannah	proper.nouns	neutral	0	0.998	0.002
^-sc	proper.nouns	neutral	0.002	0.998	0
^-scotland	proper.nouns	neutral	0.002	0.998	0
^-scott	proper.nouns	neutral	0	0.998	0.002
^-scrubs	proper.nouns	neutral	0.002	0.998	0
^-sd	proper.nouns	neutral	0.002	0.998	0
^-sean	proper.nouns	neutral	0	0.998	0.002
^-seattle	proper.nouns	neutral	0	0.998	0.002
^-seesmic	proper.nouns	neutral	0	0.998	0.002
^-selena	proper.nouns	neutral	0	0.998	0.002
^-september	proper.nouns	neutral	0.002	0.998	0
^-seth	proper.nouns	neutral	0	0.998	0.002
^-sf	proper.nouns	neutral	0	0.998	0.002
^-sg	proper.nouns	neutral	0.002	0.998	0
^-shaheen	proper.nouns	neutral	0	0.998	0.002
^-shane	proper.nouns	neutral	0	0.998	0.002
^-shannon	proper.nouns	neutral	0	0.998	0.002
^-sharon	proper.nouns	neutral	0	0.998	0.002
^-shaun	proper.nouns	neutral	0	0.998	0.002
^-shawn	proper.nouns	neutral	0.002	0.998	0
^-sheffield	proper.nouns	neutral	0.002	0.998	0
^-shelby	proper.nouns	neutral	0	0.998	0.002
^-shia	proper.nouns	neutral	0	0.998	0.002
^-si	proper.nouns	neutral	0	0.998	0.002
^-silverstone	proper.nouns	neutral	0	0.998	0.002
^-sim	proper.nouns	neutral	0	0.998	0.002
^-simon	proper.nouns	neutral	0	0.998	0.002
^-simpsons	proper.nouns	neutral	0	0.998	0.002
^-sims	proper.nouns	negative	0.999	0.001	0
^-sims3	proper.nouns	neutral	0.002	0.998	0
^-singapore	proper.nouns	neutral	0.001	0.998	0.001
^-skype	proper.nouns	neutral	0	0.998	0.002
^-sl	proper.nouns	neutral	0	0.998	0.002
^-smith	proper.nouns	neutral	0.002	0.998	0
^-softball	proper.nouns	neutral	0.002	0.998	0
^-sonic	proper.nouns	neutral	0	0.998	0.002
^-sonny	proper.nouns	neutral	0	0.998	0.002
^-sony	proper.nouns	neutral	0.002	0.998	0
^-sophie	proper.nouns	neutral	0	0.998	0.002
^-south	proper.nouns	neutral	0	0.998	0.002
^-spain	proper.nouns	neutral	0	0.998	0.002
^-spanish	proper.nouns	neutral	0	0.998	0.002
^-spears	proper.nouns	neutral	0	0.998	0.002
^-spock	proper.nouns	neutral	0	0.998	0.002
^-spongebob	proper.nouns	neutral	0	0.996	0.004
^-spotify	proper.nouns	neutral	0.002	0.998	0
^-sprint	proper.nouns	negative	0.999	0.001	0
^-spymaster	proper.nouns	neutral	0.002	0.998	0
^-st	proper.nouns	neutral	0	0.998	0.002
^-st.	proper.nouns	neutral	0	0.998	0.002
^-stacey	proper.nouns	neutral	0	0.998	0.002
^-stanley	proper.nouns	neutral	0	0.998	0.002
^-starbucks	proper.nouns	neutral	0	0.998	0.002
^-starship	proper.nouns	positive	0	0.001	0.999
^-stavros	proper.nouns	neutral	0.002	0.998	0
^-stella	proper.nouns	neutral	0	0.998	0.002
^-steph	proper.nouns	neutral	0	0.998	0.002
^-stephanie	proper.nouns	neutral	0.002	0.998	0
^-stephen	proper.nouns	neutral	0	0.998	0.002
^-steve	proper.nouns	neutral	0	0.998	0.002
^-steven	proper.nouns	neutral	0	0.998	0.002
^-stevie	proper.nouns	neutral	0	0.998	0.002
^-stewart	proper.nouns	neutral	0	0.998	0.002
^-stockholm	proper.nouns	neutral	0.001	0.998	0.001
^-sunday	proper.nouns	neutral	0	0.998	0.002
^-sundays	proper.nouns	neutral	0.002	0.998	0
^-susan	proper.nouns	neutral	0.002	0.998	0
^-sweden	proper.nouns	neutral	0	0.998	0.002
^-switzerland	proper.nouns	neutral	0	0.998	0.002
^-sydney	proper.nouns	neutral	0	0.998	0.002
^-sytycd	proper.nouns	negative	0.982	0.018	0
^-t-mobile	proper.nouns	negative	0.999	0.001	0
^-taco	proper.nouns	neutral	0.002	0.998	0
^-tampa	proper.nouns	neutral	0.002	0.998	0
^-tara	proper.nouns	neutral	0.002	0.998	0
^-tay	proper.nouns	neutral	0.002	0.998	0
^-taylor	proper.nouns	neutral	0	0.998	0.002
^-tbs	proper.nouns	neutral	0.002	0.998	0
^-te	proper.nouns	neutral	0	0.998	0.002
^-tehran	proper.nouns	negative	0.996	0.004	0
^-tennessee	proper.nouns	neutral	0.002	0.998	0
^-terminator	proper.nouns	neutral	0.002	0.998	0
^-terry	proper.nouns	neutral	0.002	0.998	0
^-tesco	proper.nouns	neutral	0.002	0.998	0
^-tetris	proper.nouns	neutral	0	0.998	0.002
^-texas	proper.nouns	neutral	0.002	0.998	0
^-thailand	proper.nouns	neutral	0	0.998	0.002
^-thomas	proper.nouns	neutral	0.002	0.998	0
^-thurs	proper.nouns	neutral	0.002	0.998	0
^-thursday	proper.nouns	neutral	0	0.998	0.002
^-tiffany	proper.nouns	neutral	0	0.998	0.002
^-tila	proper.nouns	neutral	0	0.998	0.002
^-tim	proper.nouns	neutral	0	0.998	0.002
^-timberlake	proper.nouns	neutral	0	0.666	0.334
^-tina	proper.nouns	neutral	0	0.998	0.002
^-tisdale	proper.nouns	neutral	0.002	0.998	0
^-tivo	proper.nouns	neutral	0.002	0.998	0
^-tj	proper.nouns	neutral	0	0.998	0.002
^-tn	proper.nouns	neutral	0.002	0.998	0
^-todd	proper.nouns	neutral	0	0.998	0.002
^-tokyo	proper.nouns	neutral	0	0.998	0.002
^-tom	proper.nouns	neutral	0	0.998	0.002
^-tommy	proper.nouns	neutral	0.002	0.998	0
^-tony	proper.nouns	neutral	0	0.998	0.002
^-tori	proper.nouns	neutral	0	0.998	0.002
^-toronto	proper.nouns	neutral	0	0.998	0.002
^-tracy	proper.nouns	neutral	0.002	0.998	0
^-travis	proper.nouns	neutral	0	0.998	0.002
^-trent	proper.nouns	neutral	0.002	0.998	0
^-trey	proper.nouns	neutral	0	0.998	0.002
^-tues	proper.nouns	neutral	0.002	0.998	0
^-tuesday	proper.nouns	neutral	0.002	0.998	0
^-tuesdays	proper.nouns	neutral	0.002	0.998	0
^-tumblr	proper.nouns	neutral	0.002	0.998	0
^-tweetdeck	proper.nouns	neutral	0.002	0.998	0
^-tweeter	proper.nouns	neutral	0	0.998	0.002
^-tweetie	proper.nouns	neutral	0	0.998	0.002
^-twhirl	proper.nouns	neutral	0.002	0.998	0
^-twiiter	proper.nouns	neutral	0.002	0.998	0
^-twitted	proper.nouns	neutral	0	0.998	0.002
^-twitter	proper.nouns	neutral	0	0.998	0.002
^-twitterberry	proper.nouns	neutral	0.002	0.998	0
^-twitterfon	proper.nouns	neutral	0.002	0.998	0
^-twitterfox	proper.nouns	neutral	0.002	0.998	0
^-twitterific	proper.nouns	neutral	0.002	0.998	0
^-tx	proper.nouns	neutral	0.001	0.998	0.001
^-tyler	proper.nouns	neutral	0	0.998	0.002
^-u.s.	proper.nouns	neutral	0.002	0.998	0
^-u2	proper.nouns	neutral	0	0.998	0.002
^-ubertwitter	proper.nouns	neutral	0.002	0.998	0
^-ubuntu	proper.nouns	neutral	0.002	0.998	0
^-ufc	proper.nouns	neutral	0	0.998	0.002
^-uk	proper.nouns	neutral	0.002	0.998	0
^-un	proper.nouns	neutral	0	0.998	0.002
^-uno	proper.nouns	neutral	0	0.998	0.002
^-us	proper.nouns	negative	0.999	0.001	0
^-usa	proper.nouns	neutral	0.002	0.998	0
^-ustream	proper.nouns	neutral	0.002	0.998	0
^-ut	proper.nouns	neutral	0.001	0.998	0.001
^-utah	proper.nouns	neutral	0	0.998	0.002
^-v	proper.nouns	neutral	0	0.998	0.002
^-va	proper.nouns	neutral	0.002	0.998	0
^-vancouver	proper.nouns	neutral	0	0.998	0.002
^-vanessa	proper.nouns	neutral	0	0.998	0.002
^-vegas	proper.nouns	neutral	0	0.998	0.002
^-venice	proper.nouns	neutral	0.002	0.998	0
^-verizon	proper.nouns	negative	0.999	0.001	0
^-vicky	proper.nouns	neutral	0	0.998	0.002
^-vietnam	proper.nouns	neutral	0.002	0.998	0
^-virginia	proper.nouns	neutral	0.002	0.998	0
^-vodafone	proper.nouns	neutral	0.002	0.998	0
^-vs	proper.nouns	neutral	0	0.998	0.002
^-wa	proper.nouns	neutral	0.002	0.998	0
^-wales	proper.nouns	neutral	0	0.998	0.002
^-walmart	proper.nouns	neutral	0.002	0.998	0
^-washington	proper.nouns	neutral	0	0.998	0.002
^-wayne	proper.nouns	neutral	0	0.998	0.002
^-wednesday	proper.nouns	neutral	0.002	0.998	0
^-wells	proper.nouns	neutral	0.002	0.998	0
^-wembley	proper.nouns	neutral	0.002	0.998	0
^-wendy	proper.nouns	neutral	0	0.998	0.002
^-wes	proper.nouns	neutral	0.002	0.998	0
^-west	proper.nouns	neutral	0	0.998	0.002
^-wi	proper.nouns	neutral	0.002	0.998	0
^-wii	proper.nouns	neutral	0	0.998	0.002
^-wikipedia	proper.nouns	neutral	0	0.998	0.002
